title,url,publication_date,summary,source_id,category_id,author_id,source_type,title_preprocesado,preprocesado,bert,bert_label
Venezuela negó «desapariciones forzadas» ante el Comité de Derechos Humanos de la ONU,https://www.contrapunto.com.sv/venezuela-nego-desapariciones-forzadas-ante-el-comite-de-derechos-humanos-de-la-onu/,2023-11-06T11:30:09-06:00,"Corrupción y derechos humanos en Venezuela: judicialización de casos de desapariciones forzadas, instrumentalización de la justicia y ataque al Comité de Derechos Humanos de la ONU.",Diario Digital Contra Punto,Internacionales,,Web Page,venezuela negó desapariciones forzadas comité derechos humanos onu,corrupción derechos humanos venezuela judicialización casos desapariciones forzadas instrumentalización justicia ataque comité derechos humanos onu,1 star,NEGATIVA
Crisis política en Uruguay: Caen ministros y funcionarios,https://www.contrapunto.com.sv/crisis-politica-en-uruguay-caen-ministros-y-funcionarios/,2023-11-05T19:27:09-06:00,"“No es crisis institucional, sino que es un problema político que se está encarando con soluciones políticas”, afirmó el presidente de Uruguay, Luis Lacalle Pou.",Diario Digital Contra Punto,Internacionales,,Web Page,crisis política uruguay caen ministros funcionarios,crisis institucional sino problema político encarando soluciones políticas afirmó presidente uruguay luis lacalle pou,1 star,NEGATIVA
"Israel, Hamas y la ONU en la encrucijada de una «tregua humanitaria»",https://www.contrapunto.com.sv/israel-hamas-y-la-onu-en-la-encrucijada-de-una-tregua-humanitaria/,2023-11-04T12:38:09-06:00,"El Secretario General de la ONU, António Guterres, se manifestó «horrorizado» por el ataque contra una ambulancia cerca de un hospital en Gaza.",Diario Digital Contra Punto,Internacionales,,Web Page,israel hamas onu encrucijada tregua humanitaria,secretario general onu antónio guterres manifestó horrorizado ataque ambulancia cerca hospital gaza,1 star,NEGATIVA
La trastienda de la ONU al votar una «tregua humanitaria» para frenar la guerra entre Hamas e Israel ,https://www.contrapunto.com.sv/la-trastienda-de-la-onu-al-votar-una-tregua-humanitaria-para-frenar-la-guerra-entre-hamas-e-israel/,2023-10-30T15:28:37-06:00,"La Asamblea Generał de la ONU adoptó el viernes en Nueva York una resolución por una «tregua humanitaria inmediata, duradera y sostenida que conduzca al cese de las hostilidades», entre Hamas e Israel.",Diario Digital Contra Punto,Internacionales,,Web Page,trastienda onu votar tregua humanitaria frenar guerra hamas israel,asamblea generał onu adoptó viernes nueva york resolución tregua humanitaria inmediata duradera sostenida conduzca cese hostilidades hamas israel,5 stars,POSITIVA
"Unesco lamenta situación «letal para los periodistas», por el conflicto entre Hamas e Israel ",https://www.contrapunto.com.sv/unesco-lamenta-situacion-letal-para-los-periodistas-por-el-conflicto-entre-hamas-e-israel/,2023-10-27T11:30:51-06:00,"Cifra record de periodistas abatidos durante los primeros 20 días de guerra entre Hamas, en Gaza, Israel, y Hezbollah del Líbano. Barbarie, fanatismo, odio y venganza en Medio Oriente.",Diario Digital Contra Punto,Internacionales,,Web Page,unesco lamenta situación letal periodistas conflicto hamas israel,cifra record periodistas abatidos primeros 20 días guerra hamas gaza israel hezbollah líbano barbarie fanatismo odio venganza medio oriente,1 star,NEGATIVA
"Policía de EE. UU. busca a Robert Card, en relación al tiroteo masivo en Maine",https://www.contrapunto.com.sv/policia-de-ee-uu-busca-a-robert-card-en-relacion-al-tiroteo-masivo-en-maine/,2023-10-26T11:30:08-06:00,"Al menos 22 muertos y más de 50 heridos dejó un tiroteo en el Estado de Maine, EE. UU., el pasado miércoles. Robert Card ha sido considerado como ""persona de interés"" por las autoridades.
",Diario Digital Contra Punto,Internacionales,,Web Page,policía ee uu busca robert card relación tiroteo masivo maine,menos 22 muertos 50 heridos dejó tiroteo maine ee uu pasado miércoles robert card sido considerado persona interés autoridades,1 star,NEGATIVA
Nayib Bukele encabeza encuesta de aprobación en gestión,https://www.contrapunto.com.sv/nayib-bukele-encabeza-encuesta-de-aprobacion-en-gestion/,2023-10-25T17:56:11-06:00,"Nayib Bukele de El Salvador lidera encuesta de aprobación presidencial en cuanto a su gestión presidencial con un 88%, según la casa encuestadora CID Gallup.",Diario Digital Contra Punto,Internacionales,,Web Page,nayib bukele encabeza encuesta aprobación gestión,nayib bukele salvador lidera encuesta aprobación presidencial cuanto gestión presidencial 88 según casa encuestadora cid gallup,1 star,NEGATIVA
Hamas y la fiebre del «terrorismo»,https://www.contrapunto.com.sv/hamas-y-la-fiebre-del-terrorismo/,2023-10-24T06:50:25-06:00,"¿Que recomienda el derecho internacional de los derechos humanos para resolver pacíficamente crímenes internacionales, y situaciones de guerra, como la que se está viviendo en Medio Oriente, entre los palestinos de «Hamas» y el Estado de Israel? ",Diario Digital Contra Punto,Internacionales,,Web Page,hamas fiebre terrorismo,recomienda derecho internacional derechos humanos resolver pacíficamente crímenes internacionales situaciones guerra viviendo medio oriente palestinos hamas israel,5 stars,POSITIVA
"Brian A. Nichols, Secretario Adjunto de EE. UU., se reunirá con Nayib Bukele",https://www.contrapunto.com.sv/brian-a-nichols-secretario-adjunto-de-ee-uu-se-reunira-con-nayib-bukele/,2023-10-23T12:59:26-06:00,"
Esta semana, el presidente, Nayib Bukele, y el Secretario Adjunto de EE. UU., Brian A. Nichols, se reunirán para conversar sobre cooperación migratoria y seguridad.
",Diario Digital Contra Punto,Internacionales,,Web Page,brian nichols secretario adjunto ee uu reunirá nayib bukele,semana presidente nayib bukele secretario adjunto ee uu brian nichols reunirán conversar cooperación migratoria seguridad,5 stars,POSITIVA
La ONU pide cambios urgentes al Perú para garantizar derechos humanos,https://www.contrapunto.com.sv/la-onu-pide-cambios-urgentes-al-peru-para-garantizar-derechos-humanos/,2023-10-20T10:55:13-06:00,"El Alto Comisionado de la ONU para Derechos Humanos, Volker Turk exhortó a las autoridades peruanas a ""emprender reformas significativas para garantizar el ejercicio de los derechos humanos en el contexto de las manifestaciones"".",Diario Digital Contra Punto,Internacionales,,Web Page,onu pide cambios urgentes perú garantizar derechos humanos,alto comisionado onu derechos humanos volker turk exhortó autoridades peruanas emprender reformas significativas garantizar ejercicio derechos humanos contexto manifestaciones,5 stars,POSITIVA
UEFA suspende partidos en Israel por motivos de seguridad,https://www.contrapunto.com.sv/uefa-suspende-partidos-en-israel-por-motivos-de-seguridad/,2023-10-19T13:48:17-06:00,"UEFA anunció que no se organizarán partidos en Israel ""hasta nueva orden"" debido a preocupaciones de seguridad relacionadas con el conflicto entre el Estado hebreo y Hamás.",Diario Digital Contra Punto,Internacionales,,Web Page,uefa suspende partidos israel motivos seguridad,uefa anunció organizarán partidos israel nueva orden debido preocupaciones seguridad relacionadas conflicto hebreo hamás,1 star,NEGATIVA
"En América Latina y El Caribe, suben los reclamos de consumidores, pero bajan las respuestas favorables",https://www.contrapunto.com.sv/en-america-latina-y-el-caribe-suben-los-reclamos-de-consumidores-pero-bajan-las-respuestas-favorables/,2023-10-16T14:59:30-06:00,La Fundación Ciudadana por un Consumo Responsable (FCCR) presenta hallazgos sobre reclamos de consumidores en América Latina y el Caribe (2020-2022). ,Diario Digital Contra Punto,Internacionales,,Web Page,américa latina caribe suben reclamos consumidores bajan respuestas favorables,fundación ciudadana consumo responsable fccr presenta hallazgos reclamos consumidores américa latina caribe 20202022,1 star,NEGATIVA
Mons. Escobar Alas se une al llamado del Papa Francisco por la paz en Tierra Santa,https://www.contrapunto.com.sv/mons-escobar-alas-se-une-al-llamado-del-papa-francisco-por-la-paz-en-tierra-santa/,2023-10-16T12:01:15-06:00,Mons. José Luis Escobar Alas se suma al llamado del Papa Francisco a la oración y el ayuno por la paz en Tierra Santa y Ucrania el próximo martes 17 de octubre.,Diario Digital Contra Punto,Internacionales,,Web Page,mon escobar ala une llamado papa francisco paz tierra santa,mon josé luis escobar ala suma llamado papa francisco oración ayuno paz tierra santa ucrania próximo martes 17 octubre,1 star,NEGATIVA
Gobierno habilita parqueo y transporte gratuito para eventos del Miss Universo 2023,https://www.contrapunto.com.sv/gobierno-habilita-parqueo-y-transporte-gratuito-para-eventos-del-miss-universo-2023/,2023-11-14T14:48:43-06:00,"Gobierno pone a disposición parqueo y transporte gratuito con dirección al Gimnasio Nacional para los días 15, 16 y 18 de noviembre, para eventos de Miss Universo 2023.",Diario Digital Contra Punto,Política,,Web Page,gobierno habilita parqueo transporte gratuito eventos miss universo 2023,gobierno pone disposición parqueo transporte gratuito dirección gimnasio nacional días 15 16 18 noviembre eventos miss universo 2023,1 star,NEGATIVA
"Trabajo anuncia medidas en beneficio del sector de seguridad privada, construcción y municipal",https://www.contrapunto.com.sv/trabajo-anuncia-medidas-en-beneficio-del-sector-de-seguridad-privada-construccion-y-municipal/,2023-11-14T11:26:16-06:00,"Empresas de seguridad privada y construcción, así como las alcaldías, están bajo la inspección del Ministerio de Trabajo, a fin de identificar violaciones a los derechos laborales.",Diario Digital Contra Punto,Política,,Web Page,trabajo anuncia medidas beneficio sector seguridad privada construcción municipal,empresas seguridad privada construcción así alcaldías bajo inspección ministerio trabajo fin identificar violaciones derechos laborales,1 star,NEGATIVA
Precios del combustible bajan hasta $0.21 en el país,https://www.contrapunto.com.sv/precios-del-combustible-bajan-hasta-0-21-en-el-pais/,2023-11-13T18:07:19-06:00,"La Dirección General de Energía, Hidrocarburos y Minas informó que el combustible tendrá una baja de entre $0.12 y $0.21, dicha reducción estará vigente del 14 al 27 de noviembre.",Diario Digital Contra Punto,Política,,Web Page,precios combustible bajan 021 país,dirección general energía hidrocarburos mina informó combustible baja 012 021 dicha reducción vigente 14 27 noviembre,1 star,NEGATIVA
"DOM inicia mejoramiento de 1.3 km de calle rural en Santa Rita, Chalatenango",https://www.contrapunto.com.sv/dom-inicia-mejoramiento-de-1-3-km-de-calle-rural-en-santa-rita-chalatenango/,2023-11-13T10:14:36-06:00,Este nuevo proyecto de la DOM conectará la carretera Longitudinal del Norte con la calle vieja a San Salvador.,Diario Digital Contra Punto,Política,,Web Page,dom inicia mejoramiento 13 km calle rural santa rita chalatenango,nuevo proyecto dom conectará carretera longitudinal norte calle vieja san salvador,5 stars,POSITIVA
"DOM entrega de calles renovadas en San Antonio Los Ranchos, Chalatenango",https://www.contrapunto.com.sv/dom-entrega-de-calles-renovadas-en-san-antonio-los-ranchos-chalatenango/,2023-11-13T09:43:16-06:00,"700 metros lineales de calles renovó la DOM en San Antonio Los Ranchos, departamento de Chalatenango.",Diario Digital Contra Punto,Política,,Web Page,dom entrega calles renovadas san antonio ranchos chalatenango,700 metro lineales calles renovó dom san antonio ranchos departamento chalatenango,5 stars,POSITIVA
"DOM inicia mejoramiento de calles rurales en Chiltiupán, La Libertad",https://www.contrapunto.com.sv/dom-inicia-mejoramiento-de-calles-rurales-en-chiltiupan-la-libertad/,2023-11-12T18:33:15-06:00,Las obras comprenden la renovación con superficie de concreto hidráulico de más de 4 kilómetros desde la calle del caserío El Coco al cantón Santa Lucía.,Diario Digital Contra Punto,Política,,Web Page,dom inicia mejoramiento calles rurales chiltiupán libertad,obras comprenden renovación superficie concreto hidráulico 4 kilómetros calle caserío coco cantón santa lucía,4 stars,NEUTRAL
"DOM inicia trabajos de mejoramiento vial en Olocuilta, La Paz",https://www.contrapunto.com.sv/dom-inicia-trabajos-de-mejoramiento-vial-en-olocuilta-la-paz/,2023-11-12T17:58:25-06:00,"DOM inicia la demolición de asfalto deteriorado en Olocuilta, La Paz, y luego construirá una base de suelo cemento, para mejorar el acceso vial a las ventas de pupusas.
",Diario Digital Contra Punto,Política,,Web Page,dom inicia trabajos mejoramiento vial olocuilta paz,dom inicia demolición asfalto deteriorado olocuilta paz luego construirá base suelo cemento mejorar acceso vial ventas pupusas,1 star,NEGATIVA
Más de $34 millones solicita el Ministerio de Cultura como presupuesto de 2024,https://www.contrapunto.com.sv/mas-de-34-millones-solicita-el-ministerio-de-cultura-como-presupuesto-de-2024/,2023-11-11T16:17:44-06:00,"$34,003,461 millones solicita para 2024 el Ministerio de Cultura, estos serán dirigidos al mantenimiento de los circuitos culturales, centros históricos, el funcionamiento de la BINAES y más.",Diario Digital Contra Punto,Política,,Web Page,34 millones solicita ministerio cultura presupuesto 2024,34003461 millones solicita 2024 ministerio cultura dirigidos mantenimiento circuitos culturales centros históricos funcionamiento binaes,5 stars,POSITIVA
EE.UU. y El Salvador fortalecen alianza para impulsar desarrollo tecnológico,https://www.contrapunto.com.sv/ee-uu-y-el-salvador-fortalecen-alianza-para-impulsar-desarrollo-tecnologico/,2023-11-10T16:29:22-06:00,"La subsecretaria de Comercio Internacional de Estados Unidos, Marisa Lago, y la ministra de Economía, María Luisa Hayem, emitieron una declaración conjunta en la que resaltaron el compromiso de ambas naciones en profundizar la cooperación en materia digital.",Diario Digital Contra Punto,Política,,Web Page,eeuu salvador fortalecen alianza impulsar desarrollo tecnológico,subsecretaria comercio internacional unidos marisa lago ministra economía maría luisa hayem emitieron declaración conjunta resaltaron compromiso ambas naciones profundizar cooperación materia digital,4 stars,NEUTRAL
Asamblea Legislativa aprueba vigésima prórroga del Régimen de Excepción,https://www.contrapunto.com.sv/asamblea-legislativa-aprueba-vigesima-prorroga-del-regimen-de-excepcion/,2023-11-10T11:00:00-06:00,"Con 67 votos a favor, la Asamblea Legislativa amplió la vigencia del Régimen de Excepción en El Salvador. Esta es la vigésima prórroga de la medida de seguridad promovida por el Gobierno. ",Diario Digital Contra Punto,Política,,Web Page,asamblea legislativa aprueba vigésima prórroga régimen excepción,67 votos favor asamblea legislativa amplió vigencia régimen excepción salvador vigésima prórroga medida seguridad promovida gobierno,1 star,NEGATIVA
